时间,开盘价,最高价,最低价,收盘价,信号类型,量能比率,价格vsEMA%,张力,加速度,波峰波谷,持仓状态,最优动作,黄金信号
2026-01-12 08:00:00,91408.09,91630.13,90370.0,90620.96,BULLISH_SINGULARITY,1.7899559205933917,-0.383927665,-0.402092318,0.020711797,,LONG,继续持多 (盈亏+0.44%),继续持多
2026-01-12 12:00:00,90620.95,91665.0,90128.44,91665.0,OSCILLATION,1.800302470248625,0.6905047795299992,-0.294888905,0.000981236,,LONG,继续持多 (盈亏+1.59%),继续持多
2026-01-12 16:00:00,91664.99,92332.0,91000.53,91861.27,OSCILLATION,2.1798189949753817,0.8190978158339814,-0.271474333,-0.007589724,,LONG,继续持多 (盈亏+1.81%),继续持多
2026-01-12 20:00:00,91861.27,92046.23,90938.2,91296.2,OSCILLATION,0.9652819189935103,0.1799458172619094,-0.277156195,-0.010829284,,LONG,继续持多 (盈亏+1.19%),继续持多
2026-01-13 00:00:00,91296.2,91546.08,91042.66,91408.91,OSCILLATION,0.959393782,0.2746273577725385,-0.272564549,-0.011503813,,LONG,继续持多 (盈亏+1.31%),继续持多
2026-01-13 04:00:00,91408.9,92275.38,91350.71,91942.0,OSCILLATION,1.793053891565821,0.776935973,-0.289769426,-0.005390556,,LONG,继续持多 (盈亏+1.90%),继续持多
2026-01-13 08:00:00,91941.99,92672.11,91924.27,92000.74,OSCILLATION,1.6599232983878651,0.7605852645616159,-0.333043483,0.007123373,,LONG,继续持多 (盈亏+1.97%),继续持多
2026-01-13 12:00:00,92000.73,93450.0,91787.61,93449.99,BULLISH_SINGULARITY,2.5132720715806736,2.1194838734091506,-0.354380603,0.020364559,,LONG,继续持多 (盈亏+3.57%),黄金/多平反空
2026-01-13 16:00:00,93449.99,94231.82,93078.31,94226.84,BULLISH_SINGULARITY,2.4613925570469948,2.678127110582855,-0.405198782,0.037112929,,LONG,继续持多 (盈亏+4.43%),继续持空
2026-01-13 20:00:00,94226.85,96495.0,94062.0,95414.0,BULLISH_SINGULARITY,3.284165280276304,3.5799595614223243,-0.401309185,0.049044242,,LONG,继续持多 (盈亏+5.75%),继续持空
2026-01-14 08:00:00,95205.11,95315.15,94737.95,94792.99,OSCILLATION,0.6854902660115006,2.017474099899004,0.091229496,0.013961113,,LONG,继续持多 (盈亏+5.06%),继续持空
2026-01-14 12:00:00,94793.0,97084.68,94680.67,96764.57,BEARISH_SINGULARITY,2.126837059922224,3.730388268617317,0.4118741963288748,-0.022123765,,LONG,继续持多 (盈亏+7.25%),黄金/多平反空
2026-01-14 16:00:00,96764.57,97777.0,96246.56,97267.42,BEARISH_SINGULARITY,2.1307974518489834,3.847180878517893,0.6249320653205981,-0.051737033,波峰★,SHORT,平多/反空 (盈利7.80%),继续持空
2026-01-14 20:00:00,97267.42,97924.49,96772.02,96951.78,BEARISH_SINGULARITY,0.9671023609267332,3.165303617595667,0.7450181711811715,-0.082751853,,SHORT,继续持空 (盈亏+0.32%),继续持空
2026-01-15 00:00:00,96951.78,97000.0,95777.0,95985.1,BEARISH_SINGULARITY,0.8479914535547804,1.9292519663901868,0.8200698986212055,-0.105401715,,SHORT,继续持空 (盈亏+1.32%),继续持空
2026-01-15 04:00:00,95985.11,96760.15,95952.89,96630.48,BEARISH_SINGULARITY,0.6143737537024371,2.3597136345198404,0.9104870974497252,-0.116680563,,SHORT,继续持空 (盈亏+0.65%),继续持空
2026-01-15 08:00:00,96630.47,97193.34,96289.98,96581.08,BEARISH_SINGULARITY,0.8471565866057532,2.083056242787346,0.9138120014584512,-0.114492977,,SHORT,继续持空 (盈亏+0.71%),继续持空
2026-01-15 12:00:00,96581.07,97165.03,95435.91,96737.04,BEARISH_SINGULARITY,1.3953955986503066,2.029470277604943,0.8908682477024427,-0.102993982,,SHORT,继续持空 (盈亏+0.55%),继续持空
2026-01-15 16:00:00,96737.04,97163.0,95183.13,95516.01,BEARISH_SINGULARITY,2.121965969853812,0.6705325571352233,0.8496367782384115,-0.084571069,,SHORT,继续持空 (盈亏+1.80%),继续持空
2026-01-15 20:00:00,95516.01,95871.0,95134.48,95604.8,BEARISH_SINGULARITY,0.3765481808388319,0.6908385956604618,0.8550415861531351,-0.069049124,,SHORT,继续持空 (盈亏+1.71%),继续持空
2026-01-16 00:00:00,95604.81,95855.12,95321.58,95354.69,BEARISH_SINGULARITY,0.3438827147151022,0.3865587830675078,0.8473098246906674,-0.051504711,,SHORT,继续持空 (盈亏+1.97%),继续持空
2026-01-16 04:00:00,95354.69,95816.83,95133.03,95653.16,BEARISH_SINGULARITY,0.6455370932230495,0.6336153082980521,0.844788773,-0.036856296,,SHORT,继续持空 (盈亏+1.66%),继续持空
2026-01-16 08:00:00,95653.16,95871.47,95261.43,95429.09,BEARISH_SINGULARITY,0.4521895451578842,0.3598489178155405,0.8048662055324957,-0.025321864,,SHORT,继续持空 (盈亏+1.89%),继续持空
2026-01-17 04:00:00,95372.94,95373.64,95041.7,95101.67,BEARISH_SINGULARITY,0.1965812447723877,-0.010014034,0.6810952968370716,-0.025174298,波谷★,LONG,平空/反多 (盈利2.23%),空平/反多
2026-01-17 08:00:00,95101.67,95323.86,95021.67,95323.86,BEARISH_SINGULARITY,0.2233414019938066,0.2022587442106324,0.6373629428397113,-0.030065084,,LONG,继续持多 (盈亏+0.23%),继续持多
2026-01-17 12:00:00,95323.85,95639.45,95198.81,95573.64,BEARISH_SINGULARITY,0.5410604142922241,0.4203669301056817,0.5900333308610507,-0.033208262,,LONG,继续持多 (盈亏+0.50%),继续持多
2026-01-17 16:00:00,95573.65,95576.14,95212.25,95291.38,BEARISH_SINGULARITY,0.2424001699425011,0.1119899611338772,0.5338499414412404,-0.035260363,,LONG,继续持多 (盈亏+0.20%),继续持多
2026-01-17 20:00:00,95291.37,95412.86,95050.0,95147.77,BEARISH_SINGULARITY,0.2124014620538615,-0.035182966,0.4854705894353574,-0.037658417,,LONG,继续持多 (盈亏+0.05%),继续持多
2026-01-18 00:00:00,95147.77,95250.0,94876.33,95200.29,BEARISH_SINGULARITY,0.3515232178584764,0.018091242,0.4456420259171167,-0.037844579,,LONG,继续持多 (盈亏+0.10%),继续持多
2026-01-18 04:00:00,95200.29,95260.0,95028.27,95028.27,BEARISH_SINGULARITY,0.3654304191189667,-0.147168,0.3942193342767988,-0.035980758,,LONG,继续持多 (盈亏-0.08%),继续持多
2026-01-18 20:00:00,95380.99,95531.12,93615.4,93673.14,OSCILLATION,1.5264109972765745,-1.438620211,0.1705594059109069,-0.013104559,,LONG,继续持多 (盈亏-1.50%),继续持多
2026-01-19 00:00:00,93673.14,93673.14,91910.2,92690.09,OSCILLATION,4.114569697020532,-2.242730876,0.1800493724559827,-0.013029872,,LONG,继续持多 (盈亏-2.54%),继续持多
2026-01-19 04:00:00,92690.08,92861.41,92385.07,92841.62,OSCILLATION,1.1340267038954055,-1.888289845,0.183619795,-0.015792206,,LONG,继续持多 (盈亏-2.38%),继续持多
2026-01-19 08:00:00,92841.62,93368.44,92702.56,93191.96,OSCILLATION,1.2356170604020604,-1.375474231,0.1382488296254052,-0.01323275,,LONG,继续持多 (盈亏-2.01%),继续持多
2026-01-19 12:00:00,93191.96,93226.44,92700.0,93068.62,OSCILLATION,1.183311791873994,-1.364532416,0.035989853,-0.006798622,,LONG,继续持多 (盈亏-2.14%),继续持多
2026-01-19 16:00:00,93068.62,93420.0,92930.0,93105.85,OSCILLATION,0.7702780830698208,-1.200392723,-0.085911172,0.001298833,,LONG,继续持多 (盈亏-2.10%),继续持多
2026-01-19 20:00:00,93105.85,93342.36,92158.48,92631.0,OSCILLATION,1.108964774185657,-1.54447586,-0.230848345,0.010462989,,LONG,继续持多 (盈亏-2.60%),继续持多
2026-01-20 00:00:00,92630.99,92870.0,92264.7,92434.92,OSCILLATION,0.9028679116266018,-1.588595714,-0.344035458,0.019508296,,LONG,继续持多 (盈亏-2.80%),继续持多
